#num month (since 2010),mean elev IN,std elev IN,num pts IN,mean elev OUT,std elev OUT,num pts OUT
2016.20833333,1.79452642879,0.764737690717,546,0.39059864489,0.775717830492,6130
2016.29166667,1.8003796618,0.773616604456,571,0.406764063098,0.825276529687,6361
2016.375,1.86993354561,0.763780023232,604,0.428898638733,0.824614445408,6630
2016.45833333,1.91359708114,0.735407225069,652,0.455533808086,0.779744722683,6548
2016.54166667,2.00425426268,0.749723999165,627,0.484893215392,0.764648359858,6383
2016.625,2.04510488583,0.784311723553,587,0.525001762152,0.782312772751,6350
2016.70833333,2.13808320013,0.796757527808,533,0.562781683685,0.792404727993,6409
2016.79166667,2.12656980228,0.788551742189,571,0.551537943479,0.831006299491,6443
2016.875,2.10972768774,0.874142374939,620,0.478604512352,0.827656007324,6459
2016.95833333,2.11651560733,0.820688342314,459,0.435464341031,0.848526112924,4434
